Id,Name,Title,Release,BGG Ranking,BGG Rating,Average Rating,Average Rating Z,Tags
555,The Princes of Florence,"<a href=""https://boardgamegeek.com/boardgame/555"">The Princes of Florence</a><br><img src=""https://cf.geekdo-images.com/yshiqrUPxndthguBgp3NKw__thumb/img/xTtSIhQQ2ktO5tvSq5jSx9z3O-8=/fit-in/200x150/filters:strip_icc()/pic1306997.jpg"" alt=""The Princes of Florence"">",2000,#195,7.3,7.060235849056603,0.2841462080534741,"City Building, Renaissance"
1513,The Republic of Rome,"<a href=""https://boardgamegeek.com/boardgame/1513"">The Republic of Rome</a><br><img src=""https://cf.geekdo-images.com/1hw9kRfQg849_J5mjPHuBQ__thumb/img/A8YR8VBRNcV8QfA46JgyHAw1T6g=/fit-in/200x150/filters:strip_icc()/pic487045.jpg"" alt=""The Republic of Rome"">",1990,#528,6.9,6.7700000000000005,0.09405989935443351,"Ancient, Negotiation, Political, Wargame"
128882,The Resistance: Avalon,"<a href=""https://boardgamegeek.com/boardgame/128882"">The Resistance: Avalon</a><br><img src=""https://cf.geekdo-images.com/LPa6rsGcv8S0-OeNjCOAEQ__thumb/img/RKui79VjUbQAzTWaPu44ytupzDs=/fit-in/200x150/filters:strip_icc()/pic1398895.jpg"" alt=""The Resistance: Avalon"">",2012,#144,7.4,7.396483870967741,0.2617150435240324,"Bluffing, Card Game, Deduction, Fantasy, Medieval, Negotiation, Party Game, Spies/Secret Agents"
182028,Through the Ages: A New Story of Civilization,"<a href=""https://boardgamegeek.com/boardgame/182028"">Through the Ages: A New Story of Civilization</a><br><img src=""https://cf.geekdo-images.com/fVwPntkJKgaEo0rIC0RwpA__thumb/img/31usGlzlBReEFf60bcgbvDTjwCg=/fit-in/200x150/filters:strip_icc()/pic2663291.jpg"" alt=""Through the Ages: A New Story of Civilization"">",2015,#9,8.2,8.392323529411765,1.0338409317792843,"Card Game, Civilization, Economic"
42,Tigris & Euphrates,"<a href=""https://boardgamegeek.com/boardgame/42"">Tigris &amp; Euphrates</a><br><img src=""https://cf.geekdo-images.com/soAzNVWglCdVBacNjoCTJw__thumb/img/0UPEyOaSFyqEH1ikrSig_218RQ0=/fit-in/200x150/filters:strip_icc()/pic2338267.jpg"" alt=""Tigris &amp; Euphrates"">",1997,#97,7.5,7.617088607594935,0.5812026283658392,"Ancient, Civilization, Territory Building"
4249,Trias,"<a href=""https://boardgamegeek.com/boardgame/4249"">Trias</a><br><img src=""https://cf.geekdo-images.com/TOH_X9BFJAyUh_OJH75o-g__thumb/img/WWrEmqMzuKu5v9v9DMx_yapvoE0=/fit-in/200x150/filters:strip_icc()/pic838542.jpg"" alt=""Trias"">",2002,#2428,6.0,6.497916666666666,-0.234965128780835,"Animals, Prehistoric"
30957,Tribune: Primus Inter Pares,"<a href=""https://boardgamegeek.com/boardgame/30957"">Tribune: Primus Inter Pares</a><br><img src=""https://cf.geekdo-images.com/4M-gGQVY5MOtrOkkV8P6fQ__thumb/img/sG_qGOhk9z6N0STHdQV4R3_akCI=/fit-in/200x150/filters:strip_icc()/pic413081.jpg"" alt=""Tribune: Primus Inter Pares"">",2007,#682,6.7,6.899411764705882,0.2745489886355252,"Ancient, Political"
12493,Twilight Imperium: Third Edition,"<a href=""https://boardgamegeek.com/boardgame/12493"">Twilight Imperium: Third Edition</a><br><img src=""https://cf.geekdo-images.com/MHeQQrbauUVsvh2QF6PMog__thumb/img/9dc8SjfrB38KrNsuHd_JZOXnwYk=/fit-in/200x150/filters:strip_icc()/pic4128153.jpg"" alt=""Twilight Imperium: Third Edition"">",2005,#85,7.6,7.646993827160494,0.5392591992073369,"Civilization, Negotiation, Political, Science Fiction, Space Exploration, Wargame"
12333,Twilight Struggle,"<a href=""https://boardgamegeek.com/boardgame/12333"">Twilight Struggle</a><br><img src=""https://cf.geekdo-images.com/pNCiUUphnoeWOYfsWq0kng__thumb/img/p7alNkNy8Avm8UISmhYHCiMz5bE=/fit-in/200x150/filters:strip_icc()/pic3530661.jpg"" alt=""Twilight Struggle"">",2005,#13,8.1,8.167674418604651,0.8055852147720193,"Modern Warfare, Political, Wargame"
183394,Viticulture Essential Edition,"<a href=""https://boardgamegeek.com/boardgame/183394"">Viticulture Essential Edition</a><br><img src=""https://cf.geekdo-images.com/2muMiNgOIYipDr5fnYJqKg__thumb/img/dW1GFdUYrPFomS7CreQq9v83P00=/fit-in/200x150/filters:strip_icc()/pic2649952.jpg"" alt=""Viticulture Essential Edition"">",2015,#24,7.9,7.9616161616161625,0.660165987098234,"Economic, Farming"
58936,Wars of the Roses: Lancaster vs. York,"<a href=""https://boardgamegeek.com/boardgame/58936"">Wars of the Roses: Lancaster vs. York</a><br><img src=""https://cf.geekdo-images.com/r0rOK-QZI1IiUUAYKFkN2g__thumb/img/x9-xbFvex5pQZW0D5PjG2DBRUV8=/fit-in/200x150/filters:strip_icc()/pic577593.jpg"" alt=""Wars of the Roses: Lancaster vs. York"">",2010,#1310,6.4,7.232142857142857,0.49122258720144807,"Civil War, Medieval, Political, Wargame"
12761,Ys,"<a href=""https://boardgamegeek.com/boardgame/12761"">Ys</a><br><img src=""https://cf.geekdo-images.com/4CUtcDNWKT-r08P9B5CBmQ__thumb/img/FSa6BP2JbM7y9tfdOLZHShzGcgo=/fit-in/200x150/filters:strip_icc()/pic342165.jpg"" alt=""Ys"">",2004,#1380,6.3,7.271739130434782,0.36440666406149136,"Bluffing, Medieval"
22345,Yspahan,"<a href=""https://boardgamegeek.com/boardgame/22345"">Yspahan</a><br><img src=""https://cf.geekdo-images.com/_hUX-wQKA7Y8NYLitCl3Kw__thumb/img/gB45aMPqMqqTVndQsxm34ofuL40=/fit-in/200x150/filters:strip_icc()/pic244381.jpg"" alt=""Yspahan"">",2006,#617,6.8,6.868032786885246,0.08276087923738627,"Dice, Economic"
27588,Zooloretto,"<a href=""https://boardgamegeek.com/boardgame/27588"">Zooloretto</a><br><img src=""https://cf.geekdo-images.com/FF_R0HV6APUKh0IW2w6oqw__thumb/img/GH0Q1trIy2CUCkixCe-b6UpjJoY=/fit-in/200x150/filters:strip_icc()/pic2021685.png"" alt=""Zooloretto"">",2007,#809,6.7,6.573600000000001,-0.11644321741486831,Animals
50381,Cards Against Humanity,"<a href=""https://boardgamegeek.com/boardgame/50381"">Cards Against Humanity</a><br><img src=""https://cf.geekdo-images.com/nYLrPiI9gnvlrwOrKQ4_CA__thumb/img/fIhQLjWueNPYZhCZ_LzjAIhPm5U=/fit-in/200x150/filters:strip_icc()/pic2909692.jpg"" alt=""Cards Against Humanity"">",2009,#4901,5.7,5.924850299401198,-0.7722507732602801,"Card Game, Humor, Mature / Adult, Party Game, Print &amp; Play"
197831,Dark Souls: The Board Game,"<a href=""https://boardgamegeek.com/boardgame/197831"">Dark Souls: The Board Game</a><br><img src=""https://cf.geekdo-images.com/mHQMnDL317AKXCt9LojYxw__thumb/img/WunBPw0CiSRLEY-wzM0wh23C3Mo=/fit-in/200x150/filters:strip_icc()/pic3784353.jpg"" alt=""Dark Souls: The Board Game"">",2017,#2487,6.0,6.184615384615384,-0.7463885857549291,"Exploration, Fantasy, Fighting, Medieval, Miniatures, Video Game Theme"
66356,Dungeons & Dragons: Wrath of Ashardalon Board Game,"<a href=""https://boardgamegeek.com/boardgame/66356"">Dungeons &amp; Dragons: Wrath of Ashardalon Board Game</a><br><img src=""https://cf.geekdo-images.com/jIisRmDxzy6UfiRRpi1Xdw__thumb/img/vDPsmmoz_a6DD6ksbUOiqm16XlM=/fit-in/200x150/filters:strip_icc()/pic968280.jpg"" alt=""Dungeons &amp; Dragons: Wrath of Ashardalon Board Game"">",2011,#780,6.7,6.786274509803922,-0.11833572676478568,"Adventure, Exploration, Fantasy, Fighting, Miniatures"
216597,Flatline,"<a href=""https://boardgamegeek.com/boardgame/216597"">Flatline</a><br><img src=""https://cf.geekdo-images.com/sLe2f4wP96jvQj9M6FufSg__thumb/img/bwXVjzXeGj3UA7qWpWkXPpQ7YNA=/fit-in/200x150/filters:strip_icc()/pic3489123.jpg"" alt=""Flatline"">",2017,#1666,6.2,6.642857142857143,-0.09314199466278292,"Dice, Medical, Real-time, Science Fiction"
275467,Letter Jam,"<a href=""https://boardgamegeek.com/boardgame/275467"">Letter Jam</a><br><img src=""https://cf.geekdo-images.com/kBZGJlIqir1I_EVCr2nDbg__thumb/img/mSl669ndQnGcsmKfe0Yppc1XvbI=/fit-in/200x150/filters:strip_icc()/pic4853794.jpg"" alt=""Letter Jam"">",2019,#836,6.6,7.263636363636365,0.3027217035275953,"Card Game, Deduction, Party Game, Word Game"
209778,Magic Maze,"<a href=""https://boardgamegeek.com/boardgame/209778"">Magic Maze</a><br><img src=""https://cf.geekdo-images.com/wJfDIveg2zpTGn8E1WzEpA__thumb/img/Un57jB38oeBZ0WFdd7rXSOEP-1k=/fit-in/200x150/filters:strip_icc()/pic3268473.jpg"" alt=""Magic Maze"">",2017,#531,6.9,6.930949367088607,0.008408858580820692,"Exploration, Fantasy, Maze, Real-time"
217449,NMBR 9,"<a href=""https://boardgamegeek.com/boardgame/217449"">NMBR 9</a><br><img src=""https://cf.geekdo-images.com/a6j6yZmBJ5J2hcuo0KOW-A__thumb/img/w62iXqdK9cU_QCAwJffXewexjaU=/fit-in/200x150/filters:strip_icc()/pic3328269.jpg"" alt=""NMBR 9"">",2017,#892,6.6,6.809309523809524,0.022729379274280294,"Abstract Strategy, Number, Puzzle"
274960,Point Salad,"<a href=""https://boardgamegeek.com/boardgame/274960"">Point Salad</a><br><img src=""https://cf.geekdo-images.com/Xy0W9NtEpX0EVjwgxO3IEA__thumb/img/1gKeE2_50dXcL03gH3cEU-Ixj6c=/fit-in/200x150/filters:strip_icc()/pic4621571.png"" alt=""Point Salad"">",2019,#379,7.0,6.979545454545455,0.08789342114204712,Card Game
15062,Shadows over Camelot,"<a href=""https://boardgamegeek.com/boardgame/15062"">Shadows over Camelot</a><br><img src=""https://cf.geekdo-images.com/JYqwG_v1B3RhpB7NcmeDOA__thumb/img/QOG1zO0uvqxGTDF9V_OewVPMvNE=/fit-in/200x150/filters:strip_icc()/pic70547.jpg"" alt=""Shadows over Camelot"">",2005,#425,7.0,6.915527173913043,0.02707232447526237,"Adventure, Bluffing, Deduction, Fantasy, Medieval, Mythology"
163745,Star Wars: Armada,"<a href=""https://boardgamegeek.com/boardgame/163745"">Star Wars: Armada</a><br><img src=""https://cf.geekdo-images.com/oKBz9HmfYDsgDgpy06LPoQ__thumb/img/Zf53Rbb6CFBizk_2iLyhYGEE8QQ=/fit-in/200x150/filters:strip_icc()/pic2355171.jpg"" alt=""Star Wars: Armada"">",2015,#294,7.1,8.14864864864865,0.6658894160789225,"Collectible Components, Miniatures, Movies / TV / Radio theme, Science Fiction, Wargame"
164153,Star Wars: Imperial Assault,"<a href=""https://boardgamegeek.com/boardgame/164153"">Star Wars: Imperial Assault</a><br><img src=""https://cf.geekdo-images.com/pIQ_MXvaoARRp1loCHJuHg__thumb/img/AD5YvNSUaVvITmtQb1-b01VuBbs=/fit-in/200x150/filters:strip_icc()/pic2247647.jpg"" alt=""Star Wars: Imperial Assault"">",2014,#52,7.7,7.720642201834863,0.43532679221009707,"Adventure, Exploration, Fighting, Miniatures, Movies / TV / Radio theme, Science Fiction, Wargame"
271896,Star Wars: Outer Rim,"<a href=""https://boardgamegeek.com/boardgame/271896"">Star Wars: Outer Rim</a><br><img src=""https://cf.geekdo-images.com/RjwAj6hw5aEMGvosEA12gw__thumb/img/Ri6aOjHVFhgu_xK_xuBoCOCck-A=/fit-in/200x150/filters:strip_icc()/pic5879810.jpg"" alt=""Star Wars: Outer Rim"">",2019,#247,7.2,7.666666666666667,0.34419175790241546,"Adventure, Exploration, Movies / TV / Radio theme, Science Fiction, Space Exploration"
187645,Star Wars: Rebellion,"<a href=""https://boardgamegeek.com/boardgame/187645"">Star Wars: Rebellion</a><br><img src=""https://cf.geekdo-images.com/7SrPNGBKg9IIsP4UQpOi8g__thumb/img/gAxzddRVQiRdjZHYFUZ2xc5Jlbw=/fit-in/200x150/filters:strip_icc()/pic4325841.jpg"" alt=""Star Wars: Rebellion"">",2016,#8,8.2,8.330526315789475,0.8704498223558491,"Civil War, Fighting, Miniatures, Movies / TV / Radio theme, Science Fiction, Wargame"
103886,Star Wars: The Card Game,"<a href=""https://boardgamegeek.com/boardgame/103886"">Star Wars: The Card Game</a><br><img src=""https://cf.geekdo-images.com/9CpLES0gHMKgizZReKy-lA__thumb/img/mmDFM8nr7vFs0miam67_cypQ5Kk=/fit-in/200x150/filters:strip_icc()/pic1474141.jpg"" alt=""Star Wars: The Card Game"">",2012,#717,6.7,6.941860465116279,-0.07020527735805111,"Card Game, Collectible Components, Movies / TV / Radio theme, Science Fiction"
103885,Star Wars: X-Wing Miniatures Game,"<a href=""https://boardgamegeek.com/boardgame/103885"">Star Wars: X-Wing Miniatures Game</a><br><img src=""https://cf.geekdo-images.com/yNqgVxaqoZepir7Hzkfe-Q__thumb/img/idalbLcUm2q9yxVZzRDkLEax5AE=/fit-in/200x150/filters:strip_icc()/pic1603292.jpg"" alt=""Star Wars: X-Wing Miniatures Game"">",2012,#120,7.4,7.503947368421052,0.30263928110420885,"Aviation / Flight, Bluffing, Collectible Components, Miniatures, Movies / TV / Radio theme, Science Fiction, Wargame"
219215,Werewords,"<a href=""https://boardgamegeek.com/boardgame/219215"">Werewords</a><br><img src=""https://cf.geekdo-images.com/4ngyBZXLLKIOdGuUHE7baw__thumb/img/gSGfC0ZMYbOXukqfdBBuxULmyJU=/fit-in/200x150/filters:strip_icc()/pic4415135.jpg"" alt=""Werewords"">",2017,#829,6.6,7.5213333333333345,0.2652592810190858,"Deduction, Party Game, Real-time, Word Game"
135779,A Fake Artist Goes to New York,"<a href=""https://boardgamegeek.com/boardgame/135779"">A Fake Artist Goes to New York</a><br><img src=""https://cf.geekdo-images.com/5Q5YHxJeVp6PAhfv5Ct0-g__thumb/img/nqo8xhGEWnqXYDEvYcVpBpABBI4=/fit-in/200x150/filters:strip_icc()/pic3678404.png"" alt=""A Fake Artist Goes to New York"">",2012,#666,6.8,7.093567441860465,0.12181112818012935,"Bluffing, Deduction, Party Game"
155695,Age of War,"<a href=""https://boardgamegeek.com/boardgame/155695"">Age of War</a><br><img src=""https://cf.geekdo-images.com/ckMBSPJ-KFsvS_jTXmfcmQ__thumb/img/0JFF-fSihFY4mld7Vj409oUWB1Y=/fit-in/200x150/filters:strip_icc()/pic1977202.jpg"" alt=""Age of War"">",2014,#1705,6.2,5.9697674418604665,-0.7033433418295162,"Dice, Medieval"
31105,Archaeology: The Card Game,"<a href=""https://boardgamegeek.com/boardgame/31105"">Archaeology: The Card Game</a><br><img src=""https://cf.geekdo-images.com/er9ZIDI_AkN7IiVnNO19hg__thumb/img/KRJPQs_5weMUCPa9wiQznIZ6BKE=/fit-in/200x150/filters:strip_icc()/pic1432672.jpg"" alt=""Archaeology: The Card Game"">",2007,#1607,6.2,6.825,0.02380466770880611,"Adventure, Ancient, Card Game, Exploration"
31449,Army of Frogs,"<a href=""https://boardgamegeek.com/boardgame/31449"">Army of Frogs</a><br><img src=""https://cf.geekdo-images.com/QA5FsB66UP5h3iTBF9XRag__thumb/img/82MYbgui7yiICiD08FOILEDM-gM=/fit-in/200x150/filters:strip_icc()/pic1737529.jpg"" alt=""Army of Frogs"">",2007,#5615,5.7,5.892857142857143,-0.5933709654304125,"Abstract Strategy, Animals"
17274,Attacktix Battle Figure Game: Star Wars,"<a href=""https://boardgamegeek.com/boardgame/17274"">Attacktix Battle Figure Game: Star Wars</a><br><img src=""https://cf.geekdo-images.com/XuSbga7BNBhILz87EMvJVg__thumb/img/rzke7pVbfu-0zMmeX9tbwHWNZeE=/fit-in/200x150/filters:strip_icc()/pic74086.jpg"" alt=""Attacktix Battle Figure Game: Star Wars"">",2005,#8645,5.6,5.725,-0.690914668660015,"Action / Dexterity, Children&#x27;s Game, Collectible Components, Movies / TV / Radio theme, Science Fiction"
180680,Automobiles,"<a href=""https://boardgamegeek.com/boardgame/180680"">Automobiles</a><br><img src=""https://cf.geekdo-images.com/nkJTfSPcFJMWRXbylQV1zQ__thumb/img/IMVYj2GfptabGcuAmZHL54SHSw0=/fit-in/200x150/filters:strip_icc()/pic2586265.png"" alt=""Automobiles"">",2016,#842,6.6,6.6305000000000005,-0.08887645986286559,"Racing, Sports, Transportation"
494,Ave Caesar,"<a href=""https://boardgamegeek.com/boardgame/494"">Ave Caesar</a><br><img src=""https://cf.geekdo-images.com/LrdZCHaSnEHwabfFZagchA__thumb/img/dufjCdjpyhExlffe8-wwFXNjh9o=/fit-in/200x150/filters:strip_icc()/pic125581.jpg"" alt=""Ave Caesar"">",1989,#1440,6.3,6.164634146341463,-0.3535064458450307,"Ancient, Racing"
760,Battle Line,"<a href=""https://boardgamegeek.com/boardgame/760"">Battle Line</a><br><img src=""https://cf.geekdo-images.com/RnbZfspkPRfr6EMkRkac2Q__thumb/img/HUtyu4RUS0dBnNNSVGO88hWtHnw=/fit-in/200x150/filters:strip_icc()/pic149717.jpg"" alt=""Battle Line"">",2000,#237,7.2,7.230952380952381,0.23862578233714202,"Ancient, Card Game, Deduction"
34219,Biblios,"<a href=""https://boardgamegeek.com/boardgame/34219"">Biblios</a><br><img src=""https://cf.geekdo-images.com/w9pHmbMbHEFYtuOUcWcruA__thumb/img/BYid-ptJy9xNI_kK3IDWOGLWJVM=/fit-in/200x150/filters:strip_icc()/pic759154.jpg"" alt=""Biblios"">",2007,#385,7.0,6.8838709677419345,-0.040619817896205335,"Card Game, Medieval, Religious"
330,Block Mania,"<a href=""https://boardgamegeek.com/boardgame/330"">Block Mania</a><br><img src=""https://cf.geekdo-images.com/CsGv9Dcwpe3raRtm2mUEZA__thumb/img/3RUAYyMi8OmzPNkkG8YPgaZlZlU=/fit-in/200x150/filters:strip_icc()/pic52953.jpg"" alt=""Block Mania"">",1987,#5070,5.7,7.0,0.1821438049391291,"Comic Book / Strip, Science Fiction, Wargame"
2453,Blokus,"<a href=""https://boardgamegeek.com/boardgame/2453"">Blokus</a><br><img src=""https://cf.geekdo-images.com/96YA5wUJDxtPkmPxemr5Qg__thumb/img/EBt2y7Awj5djyo185R7g6FV3P9g=/fit-in/200x150/filters:strip_icc()/pic2197702.jpg"" alt=""Blokus"">",2000,#681,6.7,6.79668508287293,-0.016029196008221596,"Abstract Strategy, Territory Building"
244331,Blue Lagoon,"<a href=""https://boardgamegeek.com/boardgame/244331"">Blue Lagoon</a><br><img src=""https://cf.geekdo-images.com/wFggDB9IbU47-drR4GUQBw__thumb/img/mSvWn1J5pCwZGLqeiCQkTC7W2U4=/fit-in/200x150/filters:strip_icc()/pic4122624.png"" alt=""Blue Lagoon"">",2018,#862,6.6,7.1923076923076925,0.36055602389195,Abstract Strategy
8392,Buckaroo!,"<a href=""https://boardgamegeek.com/boardgame/8392"">Buckaroo!</a><br><img src=""https://cf.geekdo-images.com/_3nVjDzpDDc-toYcndFQPQ__thumb/img/LWa8yMYV1Rs5YisNn7nd4VIDa7Y=/fit-in/200x150/filters:strip_icc()/pic2820167.jpg"" alt=""Buckaroo!"">",1970,#21337,5.3,5.1000000000000005,-1.1324224945186254,"Action / Dexterity, American West, Animals, Children&#x27;s Game"
172081,Burgle Bros.,"<a href=""https://boardgamegeek.com/boardgame/172081"">Burgle Bros.</a><br><img src=""https://cf.geekdo-images.com/cPZZhbehOr-cXE1HRa6T3w__thumb/img/snQ34rjbfQk96R_-pljlOetsYC4=/fit-in/200x150/filters:strip_icc()/pic2439102.png"" alt=""Burgle Bros."">",2015,#262,7.2,7.5306507936507945,0.3616483338744422,"Exploration, Maze, Spies/Secret Agents"
155362,Ca$h 'n Guns (Second Edition),"<a href=""https://boardgamegeek.com/boardgame/155362"">Ca$h &#x27;n Guns (Second Edition)</a><br><img src=""https://cf.geekdo-images.com/b4qSA5fvVJe9QQOKPCMoNA__thumb/img/0yWeezsHg0jGc2flURUSlyqxK2M=/fit-in/200x150/filters:strip_icc()/pic2907864.jpg"" alt=""Ca$h &#x27;n Guns (Second Edition)"">",2014,#732,6.7,6.836075949367088,-0.07628278429516255,"Bluffing, Fighting, Humor, Mafia, Negotiation, Party Game"
153938,Camel Up,"<a href=""https://boardgamegeek.com/boardgame/153938"">Camel Up</a><br><img src=""https://cf.geekdo-images.com/1ph2jVOD1MudR1fK1nkwwA__thumb/img/TVCsLhF3KMZkFs6oLJkS37njE_s=/fit-in/200x150/filters:strip_icc()/pic2031446.png"" alt=""Camel Up"">",2014,#505,6.9,6.742930693069307,-0.14724798004737616,"Animals, Dice"
41,Can't Stop,"<a href=""https://boardgamegeek.com/boardgame/41"">Can&#x27;t Stop</a><br><img src=""https://cf.geekdo-images.com/JZpo3AnyFH4TqxKWFSFKGQ__thumb/img/KxfmwuPAgmmNACBQkxIaYUxKdLI=/fit-in/200x150/filters:strip_icc()/pic1046518.jpg"" alt=""Can&#x27;t Stop"">",1980,#754,6.7,6.866981132075471,0.04598532688612774,Dice
2795,Car Wars,"<a href=""https://boardgamegeek.com/boardgame/2795"">Car Wars</a><br><img src=""https://cf.geekdo-images.com/joSQHLyXsLggGwXrh1adiQ__thumb/img/9JxUn05CU6TdskHKIQsl8uowFzw=/fit-in/200x150/filters:strip_icc()/pic2045715.jpg"" alt=""Car Wars"">",1981,#2679,6.0,6.722916666666667,-0.06626334304548455,"Fighting, Miniatures, Racing, Science Fiction, Sports, Wargame"
822,Carcassonne,"<a href=""https://boardgamegeek.com/boardgame/822"">Carcassonne</a><br><img src=""https://cf.geekdo-images.com/Z3upN53-fsVPUDimN9SpOA__thumb/img/_C5pWATlaq3uS8u7IlFb0WMi_ak=/fit-in/200x150/filters:strip_icc()/pic2337577.jpg"" alt=""Carcassonne"">",2000,#186,7.3,7.267371541501977,0.12116466322969503,"City Building, Medieval, Territory Building"
263918,Cartographers,"<a href=""https://boardgamegeek.com/boardgame/263918"">Cartographers</a><br><img src=""https://cf.geekdo-images.com/GifbnAmsA4lfEcDkeaC9VA__thumb/img/TTxZzwbna07hMcPQ0xaFtT10egE=/fit-in/200x150/filters:strip_icc()/pic4397932.png"" alt=""Cartographers"">",2019,#116,7.5,7.766666666666667,0.5648779769249926,"Fantasy, Territory Building"
43443,Castle Panic,"<a href=""https://boardgamegeek.com/boardgame/43443"">Castle Panic</a><br><img src=""https://cf.geekdo-images.com/OJv4Tk8cYjbraLt3XooFyw__thumb/img/TKDzoRgxyQ5xYOZZDKGMGAjrFhI=/fit-in/200x150/filters:strip_icc()/pic4379653.jpg"" alt=""Castle Panic"">",2009,#1097,6.5,6.392156862745098,-0.3942213953092592,"Fantasy, Fighting, Medieval"
125921,Catan: Junior,"<a href=""https://boardgamegeek.com/boardgame/125921"">Catan: Junior</a><br><img src=""https://cf.geekdo-images.com/t2L_dlodn04yyS7CmwnREQ__thumb/img/DtXpiQdqTHdmWmYRMm9RTVmEEis=/fit-in/200x150/filters:strip_icc()/pic4741220.jpg"" alt=""Catan: Junior"">",2011,#1874,6.2,6.05625,-0.7440301938483165,"Children&#x27;s Game, Economic, Nautical, Pirates"
209685,Century: Spice Road,"<a href=""https://boardgamegeek.com/boardgame/209685"">Century: Spice Road</a><br><img src=""https://cf.geekdo-images.com/0_KEDk4lCvryf1Ju3YQJxA__thumb/img/FticvQmaT_qfdrX-hpSSK1ttRb0=/fit-in/200x150/filters:strip_icc()/pic3339551.jpg"" alt=""Century: Spice Road"">",2017,#265,7.2,7.318311224489795,0.23315978814767438,"Card Game, Economic, Medieval"
1188,Chaos Marauders,"<a href=""https://boardgamegeek.com/boardgame/1188"">Chaos Marauders</a><br><img src=""https://cf.geekdo-images.com/TfCZHcPg4bv3vL-u9qpEdQ__thumb/img/E4oKDWxaQpC6e0Loeb_tB0O12BU=/fit-in/200x150/filters:strip_icc()/pic19506.jpg"" alt=""Chaos Marauders"">",1987,#8014,5.6,6.0,-0.5755172422789402,"Card Game, Fantasy"
201808,Clank!: A Deck-Building Adventure,"<a href=""https://boardgamegeek.com/boardgame/201808"">Clank!: A Deck-Building Adventure</a><br><img src=""https://cf.geekdo-images.com/DPjV1iI0ygo5Bl3XLNRiIg__thumb/img/O2WnqJew5gNjQqPUH3gqmTBc1pQ=/fit-in/200x150/filters:strip_icc()/pic4449526.jpg"" alt=""Clank!: A Deck-Building Adventure"">",2016,#71,7.6,7.471721311475409,0.32564593509988,"Adventure, Fantasy"
